"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"APILKD_14000",6.24120396414223,3.40669452520932,2.21063433757717,1.54104840737388,0.123305005044844,NA
"APILKD_14005",49.3293573736534,0.491832512155045,0.726303980059317,0.677171715505231,0.49829701133648,NA
"APILKD_14010",391.222892780199,0.119239742116196,0.229331253082396,0.519945452325044,0.603101594545739,0.810690933937497
"APILKD_14015",365.812154812393,0.062559721900026,0.24673146262108,0.253553889055904,0.799840223793873,0.920091742271817
"APILKD_14020",292.574793341359,0.367698076541988,0.285942145576816,1.28591773626182,0.198471773070233,0.459092348002672
"APILKD_14025",212.138339608787,-0.351730925433674,0.415465196786251,-0.846595402345176,0.397220677479181,0.663381454095594
"APILKD_14030",106.70340720884,0.179598726732135,0.48299012122056,0.371847619322466,0.710006306681626,0.877876743470631
"APILKD_14035",80.7868173732607,-0.400197862650822,0.547113046108061,-0.731471979141544,0.464490913821217,0.715903466318231
"APILKD_14040",12.8088854836214,1.33512327013002,1.43638410349424,0.929502955986573,0.352628494021123,NA
"APILKD_14045",34.2290135823897,-2.38683420233313,0.745682753303508,-3.20087086868917,0.00137012920144032,NA
"APILKD_14050",31.0539495662464,1.84349962351036,1.16517031911982,1.58217180206148,0.113610355706108,NA
